user_id,dom1_present,dom1_seq_len,dom1_target_time,dom1_last_history_time,dom2_present,dom2_seq_len,dom2_target_time,dom2_last_history_time,dom3_present,dom3_seq_len,dom3_target_time,dom3_last_history_time,dom4_present,dom4_seq_len,dom4_target_time,dom4_last_history_time,n_domains_present
18303,1,6,,,1,7,,,1,3,,,1,2,,,4
18304,1,10,,,1,2,,,1,2,,,1,1,,,4
18305,1,13,,,1,5,,,1,3,,,1,4,,,4
18306,1,2,,,1,9,,,1,8,,,1,2,,,4
18307,1,7,,,1,4,,,1,3,,,1,3,,,4
18308,1,5,,,1,3,,,1,1,,,1,2,,,4
18309,1,5,,,1,5,,,1,3,,,1,10,,,4
1831,1,8,,,1,3,,,1,2,,,1,3,,,4
18310,1,5,,,1,6,,,1,2,,,1,3,,,4
18311,1,16,,,1,3,,,1,9,,,1,5,,,4
18312,1,2,,,1,9,,,1,8,,,1,7,,,4
18313,1,2,,,1,26,,,1,5,,,1,12,,,4
18314,1,2,,,1,6,,,1,4,,,1,7,,,4
18315,1,2,,,1,12,,,1,14,,,1,14,,,4
18316,1,8,,,1,2,,,1,3,,,1,7,,,4
18317,1,10,,,1,8,,,1,2,,,1,2,,,4
18318,1,14,,,1,2,,,1,2,,,1,5,,,4
18319,1,16,,,1,19,,,1,5,,,1,2,,,4
1832,1,37,,,1,2,,,1,2,,,1,3,,,4
18320,1,42,,,1,8,,,1,1,,,1,4,,,4
18321,1,10,,,1,13,,,1,38,,,1,21,,,4
18322,1,5,,,1,52,,,1,8,,,1,28,,,4
18323,1,7,,,1,12,,,1,6,,,1,5,,,4
18324,1,16,,,1,26,,,1,10,,,1,7,,,4
18325,1,4,,,1,10,,,1,16,,,1,12,,,4
18326,1,5,,,1,2,,,1,3,,,1,3,,,4
18327,1,59,,,1,14,,,1,12,,,1,3,,,4
18328,1,6,,,1,2,,,1,5,,,0,0,,,3
18329,1,4,,,1,33,,,1,3,,,1,34,,,4
1833,1,10,,,1,6,,,1,1,,,1,5,,,4
18330,1,6,,,1,4,,,1,2,,,1,4,,,4
18331,1,10,,,1,3,,,1,5,,,1,2,,,4
18332,1,5,,,1,3,,,1,2,,,0,0,,,3
18333,1,2,,,1,4,,,1,2,,,1,2,,,4
18334,1,8,,,1,3,,,1,6,,,1,2,,,4
18335,1,2,,,1,9,,,1,3,,,1,4,,,4
18336,1,2,,,1,6,,,1,2,,,1,15,,,4
18337,1,2,,,1,6,,,1,7,,,1,6,,,4
18338,1,64,,,1,29,,,1,5,,,1,12,,,4
18339,1,2,,,1,9,,,1,6,,,1,4,,,4
1834,1,3,,,1,11,,,1,16,,,1,3,,,4
18340,1,2,,,1,2,,,1,4,,,1,1,,,4
18341,1,5,,,1,2,,,1,2,,,1,1,,,4
18342,1,3,,,1,6,,,1,3,,,1,5,,,4
18343,1,38,,,1,41,,,1,16,,,1,8,,,4
18344,1,5,,,1,7,,,1,10,,,1,10,,,4
18345,1,2,,,1,16,,,1,6,,,1,6,,,4
18346,1,2,,,1,3,,,1,4,,,1,1,,,4
18347,1,5,,,1,16,,,1,13,,,1,12,,,4
18348,1,5,,,1,3,,,1,2,,,1,7,,,4
18349,1,5,,,1,15,,,1,18,,,1,7,,,4
1835,1,16,,,1,22,,,1,6,,,1,5,,,4
18350,1,2,,,1,4,,,1,12,,,1,4,,,4
18351,1,5,,,1,2,,,1,2,,,1,1,,,4
18352,1,3,,,1,11,,,1,12,,,1,6,,,4
18353,1,3,,,1,11,,,1,4,,,1,3,,,4
18354,1,2,,,1,7,,,1,5,,,1,5,,,4
18355,1,17,,,1,3,,,1,2,,,1,7,,,4
18356,1,53,,,1,4,,,1,4,,,1,5,,,4
18357,1,2,,,1,2,,,1,11,,,1,22,,,4
18358,1,7,,,1,4,,,1,4,,,1,3,,,4
18359,1,4,,,1,7,,,1,3,,,1,3,,,4
1836,1,2,,,1,4,,,1,3,,,1,1,,,4
18360,1,11,,,1,3,,,1,3,,,1,7,,,4
18361,1,6,,,1,7,,,1,6,,,1,1,,,4
18362,1,3,,,1,4,,,1,6,,,1,4,,,4
18363,1,6,,,1,1,,,1,3,,,1,5,,,4
18364,1,3,,,1,15,,,1,2,,,1,2,,,4
18365,1,17,,,1,70,,,1,15,,,1,15,,,4
18366,1,8,,,1,14,,,1,3,,,1,3,,,4
18367,1,3,,,1,16,,,1,7,,,1,6,,,4
18368,1,11,,,1,4,,,1,1,,,1,2,,,4
18369,1,5,,,1,1,,,1,3,,,1,1,,,4
1837,1,7,,,1,4,,,1,13,,,1,4,,,4
18370,1,5,,,1,10,,,1,6,,,1,7,,,4
18371,1,4,,,1,21,,,1,3,,,1,3,,,4
18372,1,9,,,1,9,,,1,15,,,1,9,,,4
18373,1,17,,,1,29,,,1,22,,,1,19,,,4
18374,1,14,,,1,5,,,1,19,,,1,13,,,4
18375,1,20,,,1,35,,,1,53,,,1,13,,,4
18376,1,3,,,1,18,,,1,3,,,1,3,,,4
18377,1,13,,,1,13,,,1,13,,,1,5,,,4
18378,1,1,,,1,7,,,1,5,,,1,3,,,4
18379,1,4,,,1,3,,,1,7,,,1,8,,,4
1838,1,2,,,1,7,,,1,5,,,1,26,,,4
18380,1,6,,,1,4,,,1,21,,,1,6,,,4
18381,1,9,,,1,15,,,1,10,,,1,24,,,4
18382,1,62,,,1,2,,,1,2,,,1,2,,,4
18383,1,3,,,1,10,,,1,13,,,1,21,,,4
18384,1,4,,,1,49,,,1,25,,,1,13,,,4
18385,1,38,,,1,6,,,1,8,,,1,1,,,4
18386,1,2,,,1,8,,,1,2,,,1,1,,,4
18387,1,10,,,1,5,,,1,2,,,1,3,,,4
18388,1,17,,,1,10,,,1,5,,,1,4,,,4
18389,1,12,,,1,19,,,1,2,,,1,13,,,4
1839,1,2,,,1,2,,,1,2,,,1,3,,,4
18390,1,6,,,1,20,,,1,10,,,1,6,,,4
18391,1,2,,,1,15,,,1,3,,,1,3,,,4
18392,1,4,,,1,19,,,1,8,,,1,2,,,4
18393,1,1,,,1,1,,,1,3,,,1,3,,,4
18394,1,6,,,1,7,,,1,3,,,1,4,,,4
18395,1,5,,,1,15,,,1,9,,,1,9,,,4
18396,1,2,,,1,15,,,1,5,,,1,3,,,4
18397,1,12,,,1,4,,,1,7,,,1,2,,,4
18398,1,9,,,1,16,,,1,11,,,1,8,,,4
18399,1,2,,,1,3,,,1,8,,,0,0,,,3
184,1,8,,,1,27,,,1,10,,,1,8,,,4
1840,1,3,,,1,13,,,1,5,,,1,9,,,4
18400,1,27,,,1,47,,,1,7,,,1,10,,,4
18401,1,5,,,1,6,,,1,6,,,1,1,,,4
18402,1,2,,,1,4,,,1,1,,,1,4,,,4
18403,1,3,,,1,18,,,1,12,,,1,3,,,4
18404,1,11,,,1,5,,,1,5,,,1,2,,,4
18405,1,4,,,1,7,,,1,13,,,1,6,,,4
18406,1,4,,,1,7,,,1,9,,,1,1,,,4
18407,1,3,,,1,27,,,1,28,,,1,11,,,4
18408,1,3,,,1,9,,,1,3,,,1,6,,,4
18409,1,2,,,1,13,,,1,7,,,1,9,,,4
1841,1,6,,,1,8,,,1,3,,,1,4,,,4
18410,1,3,,,1,3,,,1,2,,,1,2,,,4
18411,1,2,,,1,3,,,1,3,,,1,30,,,4
18412,1,3,,,1,3,,,1,5,,,1,26,,,4
18413,1,10,,,1,7,,,1,9,,,1,16,,,4
18414,1,26,,,1,3,,,1,1,,,1,5,,,4
18415,1,2,,,1,15,,,1,5,,,1,11,,,4
18416,1,7,,,1,55,,,1,10,,,1,48,,,4
18417,1,7,,,1,12,,,1,6,,,1,7,,,4
18418,1,19,,,1,11,,,1,7,,,1,13,,,4
18419,1,2,,,1,7,,,1,3,,,1,3,,,4
1842,1,4,,,1,26,,,1,11,,,1,12,,,4
18420,1,80,,,1,12,,,1,12,,,1,8,,,4
18421,1,3,,,1,3,,,1,2,,,1,2,,,4
18422,1,3,,,1,2,,,1,2,,,1,3,,,4
18423,1,15,,,1,2,,,1,2,,,1,2,,,4
18424,1,50,,,1,38,,,1,18,,,1,5,,,4
18425,1,6,,,1,12,,,1,5,,,1,1,,,4
18426,1,3,,,1,2,,,1,4,,,1,5,,,4
18427,1,5,,,1,4,,,1,5,,,1,2,,,4
18428,1,1,,,1,2,,,1,2,,,1,2,,,4
18429,1,30,,,1,62,,,1,7,,,1,6,,,4
1843,1,3,,,1,4,,,1,7,,,1,1,,,4
18430,1,9,,,1,2,,,1,3,,,1,9,,,4
18431,1,2,,,1,3,,,1,4,,,1,4,,,4
18432,1,1,,,1,9,,,1,4,,,1,2,,,4
18433,1,6,,,1,5,,,1,1,,,1,6,,,4
18434,1,2,,,1,4,,,1,16,,,1,1,,,4
18435,1,5,,,1,3,,,1,8,,,1,8,,,4
18436,1,12,,,1,68,,,1,30,,,1,3,,,4
18437,1,3,,,1,12,,,1,3,,,1,5,,,4
18438,1,64,,,1,2,,,1,2,,,1,3,,,4
18439,1,11,,,1,34,,,1,4,,,1,11,,,4
1844,1,2,,,1,8,,,1,2,,,1,2,,,4
18440,1,4,,,1,1,,,1,5,,,1,4,,,4
18441,1,11,,,1,20,,,1,1,,,1,3,,,4
18442,1,10,,,1,12,,,1,5,,,1,2,,,4
18443,1,13,,,1,34,,,1,37,,,1,15,,,4
18444,1,2,,,1,4,,,1,3,,,1,4,,,4
18445,1,72,,,1,26,,,1,5,,,1,10,,,4
18446,1,5,,,1,21,,,1,11,,,0,0,,,3
18447,1,4,,,1,8,,,1,14,,,1,5,,,4
18448,1,6,,,1,19,,,1,1,,,1,9,,,4
18449,1,9,,,1,7,,,1,3,,,1,6,,,4
1845,1,14,,,1,18,,,1,7,,,1,5,,,4
18450,1,3,,,1,9,,,1,3,,,1,5,,,4
18451,1,10,,,1,9,,,1,4,,,1,4,,,4
18452,1,16,,,1,13,,,1,3,,,1,2,,,4
18453,1,33,,,1,49,,,1,17,,,1,20,,,4
18454,1,64,,,1,15,,,1,29,,,1,11,,,4
18455,1,16,,,1,5,,,1,3,,,1,1,,,4
18456,1,7,,,1,4,,,1,6,,,1,4,,,4
18457,1,2,,,1,6,,,1,20,,,1,5,,,4
18458,1,2,,,1,12,,,1,10,,,1,2,,,4
18459,1,11,,,1,3,,,1,7,,,1,5,,,4
1846,1,2,,,1,8,,,1,5,,,1,3,,,4
18460,1,6,,,1,27,,,1,3,,,1,7,,,4
18461,1,13,,,1,9,,,1,4,,,1,4,,,4
18462,1,3,,,1,22,,,1,14,,,1,11,,,4
18463,1,3,,,1,6,,,1,13,,,1,4,,,4
18464,1,5,,,1,4,,,1,2,,,1,3,,,4
18465,1,4,,,1,8,,,1,3,,,1,2,,,4
18466,1,22,,,1,9,,,1,7,,,1,6,,,4
18467,1,9,,,1,2,,,1,2,,,1,5,,,4
18468,1,6,,,1,1,,,1,1,,,1,2,,,4
18469,1,3,,,1,11,,,1,11,,,1,14,,,4
1847,1,28,,,1,11,,,1,20,,,1,8,,,4
18470,1,78,,,1,16,,,1,4,,,1,13,,,4
18471,1,6,,,1,2,,,1,10,,,1,1,,,4
18472,1,3,,,1,8,,,1,6,,,1,2,,,4
18473,1,15,,,1,17,,,1,8,,,1,20,,,4
18474,1,5,,,1,5,,,1,1,,,1,3,,,4
18475,1,5,,,1,13,,,1,12,,,1,1,,,4
18476,1,11,,,1,7,,,1,2,,,1,6,,,4
18477,1,3,,,1,11,,,1,10,,,1,26,,,4
18478,1,4,,,1,6,,,1,4,,,1,5,,,4
18479,1,20,,,1,23,,,1,15,,,1,19,,,4
1848,1,17,,,1,1,,,1,4,,,1,2,,,4
18480,1,6,,,1,9,,,1,12,,,1,5,,,4
18481,1,3,,,1,8,,,1,9,,,1,5,,,4
18482,1,7,,,1,7,,,1,5,,,1,6,,,4
18483,1,8,,,1,2,,,1,3,,,1,1,,,4
18484,1,2,,,1,11,,,1,3,,,1,3,,,4
18485,1,14,,,1,1,,,1,3,,,1,4,,,4
18486,1,3,,,1,22,,,1,4,,,1,18,,,4
18487,1,1,,,1,14,,,1,9,,,1,3,,,4
18488,1,6,,,1,11,,,1,6,,,1,7,,,4
18489,1,7,,,1,14,,,1,6,,,1,7,,,4
1849,1,7,,,1,2,,,1,3,,,1,1,,,4
18490,1,6,,,1,19,,,1,2,,,1,7,,,4
18491,1,35,,,1,42,,,1,27,,,1,15,,,4
18492,1,6,,,1,9,,,1,2,,,1,1,,,4
18493,1,2,,,1,10,,,1,6,,,1,4,,,4
18494,1,14,,,1,28,,,1,2,,,1,3,,,4
18495,1,2,,,1,16,,,1,6,,,1,11,,,4
18496,1,10,,,1,14,,,1,6,,,1,5,,,4
18497,1,41,,,1,4,,,1,3,,,1,5,,,4
18498,1,4,,,1,20,,,1,4,,,1,13,,,4
18499,1,3,,,1,3,,,1,2,,,1,3,,,4
185,1,40,,,1,9,,,1,6,,,1,2,,,4
1850,1,12,,,1,27,,,1,31,,,1,12,,,4
18500,1,3,,,1,5,,,1,6,,,1,3,,,4
18501,1,3,,,1,12,,,1,8,,,1,2,,,4
18502,1,8,,,1,4,,,1,2,,,1,2,,,4
18503,1,3,,,1,3,,,1,3,,,1,1,,,4
18504,1,6,,,1,6,,,1,3,,,1,5,,,4
18505,1,5,,,1,7,,,1,6,,,1,2,,,4
18506,1,5,,,1,7,,,1,22,,,1,8,,,4
18507,1,4,,,1,9,,,1,3,,,1,5,,,4
18508,1,15,,,1,4,,,1,3,,,1,3,,,4
18509,1,1,,,1,8,,,1,4,,,1,7,,,4
1851,1,4,,,1,6,,,0,0,,,1,2,,,3
18510,1,2,,,1,3,,,1,5,,,1,1,,,4
18511,1,3,,,1,12,,,1,1,,,1,3,,,4
18512,1,63,,,1,7,,,1,9,,,1,17,,,4
18513,1,3,,,1,30,,,1,4,,,1,22,,,4
18514,1,13,,,1,7,,,1,4,,,1,4,,,4
18515,1,2,,,1,7,,,1,2,,,1,4,,,4
18516,1,2,,,1,36,,,1,11,,,1,26,,,4
18517,1,3,,,1,4,,,1,2,,,1,2,,,4
18518,1,10,,,1,15,,,1,5,,,1,2,,,4
18519,1,30,,,1,44,,,1,13,,,1,12,,,4
1852,1,7,,,1,16,,,1,6,,,1,2,,,4
18520,1,5,,,1,2,,,1,6,,,1,1,,,4
18521,1,2,,,1,2,,,1,5,,,1,10,,,4
18522,1,10,,,1,2,,,1,3,,,1,3,,,4
18523,1,17,,,1,12,,,1,2,,,1,4,,,4
18524,1,14,,,1,4,,,1,5,,,1,5,,,4
18525,1,2,,,1,5,,,1,16,,,1,6,,,4
18526,1,9,,,1,4,,,1,2,,,1,3,,,4
18527,1,4,,,1,10,,,1,2,,,1,13,,,4
18528,1,41,,,1,4,,,1,4,,,1,3,,,4
18529,1,17,,,1,4,,,1,4,,,1,5,,,4
1853,1,58,,,1,1,,,1,8,,,1,2,,,4
18530,1,4,,,1,3,,,1,10,,,1,2,,,4
18531,1,5,,,1,13,,,1,16,,,1,87,,,4
18532,1,5,,,1,26,,,1,6,,,1,9,,,4
18533,1,2,,,1,3,,,1,7,,,1,2,,,4
18534,1,2,,,1,5,,,1,9,,,1,9,,,4
18535,1,2,,,1,5,,,1,7,,,1,2,,,4
18536,1,2,,,1,2,,,1,1,,,1,3,,,4
18537,1,24,,,1,18,,,1,4,,,1,6,,,4
18538,1,5,,,1,4,,,1,11,,,1,3,,,4
18539,1,11,,,1,14,,,1,9,,,1,2,,,4
1854,1,2,,,1,28,,,1,6,,,1,4,,,4
18540,1,10,,,1,8,,,1,6,,,1,3,,,4
18541,1,4,,,1,10,,,1,4,,,1,3,,,4
18542,1,4,,,1,3,,,1,6,,,0,0,,,3
18543,1,5,,,1,9,,,1,7,,,1,5,,,4
18544,1,2,,,1,3,,,1,4,,,1,5,,,4
18545,1,1,,,1,8,,,1,3,,,1,2,,,4
18546,1,13,,,1,14,,,1,5,,,1,2,,,4
18547,1,8,,,1,3,,,1,2,,,1,2,,,4
18548,1,4,,,1,58,,,1,10,,,1,49,,,4
18549,1,31,,,1,12,,,1,4,,,1,5,,,4
1855,1,3,,,1,2,,,1,6,,,1,15,,,4
18550,1,4,,,1,7,,,1,10,,,1,3,,,4
18551,1,6,,,1,4,,,1,3,,,1,2,,,4
18552,1,39,,,1,14,,,1,2,,,1,7,,,4
18553,1,6,,,1,2,,,1,2,,,1,3,,,4
18554,1,26,,,1,7,,,1,7,,,1,12,,,4
18555,1,1,,,1,10,,,1,3,,,1,10,,,4
18556,1,3,,,1,24,,,1,7,,,1,2,,,4
18557,1,6,,,1,4,,,1,18,,,1,7,,,4
18558,1,3,,,1,6,,,1,3,,,1,4,,,4
18559,1,4,,,1,5,,,1,1,,,1,3,,,4
1856,1,2,,,1,7,,,1,19,,,1,9,,,4
18560,1,2,,,1,13,,,1,5,,,1,2,,,4
18561,1,11,,,1,31,,,1,2,,,1,53,,,4
18562,1,6,,,1,4,,,1,3,,,1,4,,,4
18563,1,5,,,1,18,,,1,2,,,1,16,,,4
18564,1,15,,,1,2,,,1,2,,,1,3,,,4
18565,1,3,,,1,29,,,1,4,,,1,7,,,4
18566,1,5,,,1,5,,,1,14,,,1,3,,,4
18567,1,62,,,1,38,,,1,2,,,1,18,,,4
18568,1,36,,,1,10,,,1,4,,,1,2,,,4
18569,1,3,,,1,8,,,1,16,,,1,4,,,4
1857,1,39,,,1,38,,,1,17,,,1,19,,,4
18570,1,19,,,1,8,,,1,1,,,1,7,,,4
18571,1,18,,,1,13,,,1,18,,,1,19,,,4
18572,1,6,,,1,14,,,1,9,,,1,10,,,4
18573,1,2,,,1,6,,,1,3,,,1,2,,,4
18574,1,2,,,1,22,,,1,16,,,1,16,,,4
18575,1,3,,,1,3,,,1,4,,,1,2,,,4
18576,1,8,,,1,38,,,1,5,,,1,5,,,4
18577,1,22,,,1,18,,,1,7,,,1,9,,,4
18578,1,6,,,1,2,,,1,1,,,1,4,,,4
18579,1,8,,,1,13,,,1,4,,,1,9,,,4
1858,1,2,,,1,3,,,1,4,,,1,4,,,4
18580,1,2,,,1,4,,,1,4,,,1,4,,,4
18581,1,3,,,1,2,,,1,5,,,1,3,,,4
18582,1,58,,,1,9,,,1,17,,,1,6,,,4
18583,1,7,,,1,6,,,1,4,,,1,7,,,4
18584,1,6,,,1,11,,,1,2,,,1,2,,,4
18585,1,2,,,1,6,,,1,2,,,1,2,,,4
18586,1,10,,,1,5,,,1,7,,,1,3,,,4
18587,1,4,,,1,32,,,1,4,,,1,8,,,4
18588,1,15,,,1,4,,,1,2,,,1,4,,,4
18589,1,4,,,1,26,,,1,9,,,1,3,,,4
1859,1,11,,,1,25,,,1,51,,,1,35,,,4
18590,1,80,,,1,11,,,1,13,,,1,13,,,4
18591,1,11,,,1,5,,,1,7,,,1,3,,,4
18592,1,26,,,1,22,,,1,2,,,1,5,,,4
18593,1,1,,,1,2,,,1,2,,,1,4,,,4
18594,1,3,,,1,8,,,1,3,,,1,1,,,4
18595,1,4,,,1,4,,,1,4,,,1,4,,,4
18596,1,14,,,1,3,,,1,2,,,1,6,,,4
18597,1,12,,,1,9,,,1,10,,,1,9,,,4
18598,1,33,,,1,12,,,1,7,,,1,2,,,4
18599,1,9,,,1,5,,,1,7,,,1,1,,,4
186,1,2,,,1,18,,,1,5,,,1,2,,,4
1860,1,18,,,1,9,,,1,10,,,1,5,,,4
18600,1,9,,,1,13,,,1,9,,,1,6,,,4
18601,1,83,,,1,16,,,1,10,,,1,3,,,4
18602,1,50,,,1,8,,,1,20,,,1,7,,,4
18603,1,2,,,1,11,,,1,5,,,1,3,,,4
18604,1,4,,,1,14,,,1,11,,,1,12,,,4
18605,1,9,,,1,25,,,1,8,,,1,4,,,4
18606,1,7,,,1,7,,,1,2,,,1,5,,,4
18607,1,2,,,1,2,,,1,5,,,1,3,,,4
18608,1,3,,,1,7,,,1,8,,,1,8,,,4
18609,1,8,,,1,5,,,1,4,,,1,2,,,4
1861,1,8,,,1,29,,,1,13,,,1,7,,,4
18610,1,6,,,1,21,,,1,32,,,1,3,,,4
18611,1,18,,,1,16,,,1,4,,,1,3,,,4
18612,1,4,,,1,44,,,1,10,,,1,6,,,4
18613,1,14,,,1,29,,,1,6,,,1,5,,,4
18614,1,3,,,1,2,,,1,39,,,1,18,,,4
18615,1,15,,,1,10,,,1,8,,,1,4,,,4
18616,1,2,,,1,6,,,1,2,,,1,5,,,4
18617,1,18,,,1,16,,,1,18,,,1,3,,,4
18618,1,7,,,1,2,,,1,8,,,1,8,,,4
18619,1,2,,,1,3,,,1,7,,,1,17,,,4
1862,1,2,,,1,7,,,1,8,,,1,2,,,4
18620,1,7,,,1,2,,,1,4,,,1,1,,,4
18621,1,2,,,1,2,,,1,2,,,0,0,,,3
18622,1,6,,,1,3,,,1,2,,,1,6,,,4
18623,1,10,,,1,12,,,1,4,,,1,2,,,4
18624,1,5,,,1,4,,,1,3,,,1,7,,,4
18625,1,10,,,1,10,,,1,5,,,1,3,,,4
18626,1,11,,,1,17,,,1,3,,,1,4,,,4
18627,1,5,,,1,4,,,1,3,,,1,3,,,4
18628,1,11,,,1,33,,,1,3,,,1,4,,,4
18629,1,19,,,1,8,,,1,5,,,1,8,,,4
1863,1,20,,,1,3,,,1,2,,,1,1,,,4
18630,1,7,,,1,2,,,1,3,,,0,0,,,3
18631,1,2,,,1,19,,,1,50,,,1,33,,,4
18632,1,4,,,1,1,,,1,2,,,1,2,,,4
18633,1,55,,,1,6,,,1,20,,,1,9,,,4
18634,1,14,,,1,21,,,1,14,,,1,5,,,4
18635,1,4,,,1,4,,,1,1,,,1,3,,,4
18636,1,12,,,1,3,,,1,3,,,1,4,,,4
18637,1,3,,,1,11,,,1,2,,,1,5,,,4
18638,1,4,,,1,3,,,1,10,,,1,5,,,4
18639,1,10,,,1,5,,,1,3,,,1,3,,,4
1864,1,6,,,1,7,,,1,1,,,1,2,,,4
18640,1,6,,,1,4,,,1,17,,,1,6,,,4
18641,1,24,,,1,19,,,1,7,,,1,18,,,4
18642,1,19,,,1,14,,,1,5,,,1,23,,,4
18643,1,51,,,1,52,,,1,3,,,1,10,,,4
18644,1,34,,,1,3,,,1,6,,,1,2,,,4
18645,1,5,,,1,5,,,1,26,,,1,7,,,4
18646,1,11,,,1,8,,,1,3,,,1,7,,,4
18647,1,10,,,1,53,,,1,36,,,1,23,,,4
18648,1,41,,,1,4,,,1,17,,,1,6,,,4
18649,1,73,,,1,5,,,1,9,,,1,8,,,4
1865,1,19,,,1,21,,,1,19,,,1,2,,,4
18650,1,6,,,1,52,,,1,30,,,1,29,,,4
18651,1,15,,,1,30,,,1,14,,,1,17,,,4
18652,1,4,,,1,8,,,1,8,,,1,5,,,4
18653,1,3,,,1,38,,,1,28,,,1,7,,,4
18654,1,15,,,1,1,,,1,4,,,1,3,,,4
18655,1,7,,,1,7,,,1,12,,,1,2,,,4
18656,1,77,,,1,3,,,1,2,,,1,2,,,4
18657,1,2,,,1,7,,,1,5,,,1,9,,,4
18658,1,12,,,1,7,,,1,7,,,0,0,,,3
18659,1,3,,,1,7,,,1,2,,,1,2,,,4
1866,1,6,,,1,21,,,1,16,,,1,5,,,4
18660,1,24,,,1,38,,,1,10,,,1,3,,,4
18661,1,97,,,1,15,,,1,2,,,1,2,,,4
18662,1,2,,,1,7,,,1,6,,,1,2,,,4
18663,1,2,,,1,43,,,1,15,,,1,5,,,4
18664,1,4,,,1,9,,,1,5,,,1,14,,,4
18665,1,20,,,1,10,,,1,4,,,1,2,,,4
18666,1,87,,,1,9,,,1,3,,,1,2,,,4
18667,1,63,,,1,6,,,1,1,,,1,3,,,4
18668,1,15,,,1,4,,,1,2,,,1,10,,,4
18669,1,2,,,1,3,,,1,16,,,1,2,,,4
1867,1,39,,,1,10,,,1,37,,,1,24,,,4
18670,1,14,,,1,10,,,1,5,,,1,4,,,4
18671,1,9,,,1,6,,,1,5,,,1,2,,,4
18672,1,20,,,1,8,,,1,21,,,1,20,,,4
18673,1,2,,,1,2,,,1,2,,,1,5,,,4
18674,1,3,,,1,15,,,1,3,,,0,0,,,3
18675,1,3,,,1,10,,,1,5,,,1,4,,,4
18676,1,3,,,1,11,,,1,2,,,1,12,,,4
18677,1,9,,,1,13,,,1,2,,,1,6,,,4
18678,1,8,,,1,9,,,1,1,,,1,4,,,4
18679,1,32,,,1,30,,,1,18,,,1,10,,,4
1868,1,7,,,1,8,,,1,2,,,1,5,,,4
18680,1,3,,,1,2,,,1,1,,,1,2,,,4
18681,1,7,,,1,3,,,1,2,,,1,3,,,4
18682,1,2,,,1,4,,,1,5,,,1,2,,,4
18683,1,6,,,1,10,,,1,3,,,1,2,,,4
18684,1,8,,,1,14,,,1,1,,,1,1,,,4
18685,1,5,,,1,3,,,1,5,,,0,0,,,3
18686,1,72,,,1,4,,,1,25,,,1,7,,,4
18687,1,70,,,1,16,,,1,6,,,1,1,,,4
18688,1,9,,,1,9,,,1,6,,,1,4,,,4
18689,1,5,,,1,15,,,1,5,,,1,9,,,4
1869,1,3,,,1,7,,,1,1,,,1,15,,,4
18690,1,7,,,1,12,,,1,2,,,1,7,,,4
18691,1,5,,,1,7,,,1,5,,,1,3,,,4
18692,1,2,,,1,11,,,1,6,,,1,1,,,4
18693,1,1,,,1,2,,,1,1,,,1,2,,,4
18694,1,5,,,1,3,,,1,11,,,1,4,,,4
18695,1,15,,,1,3,,,1,6,,,1,11,,,4
18696,1,22,,,1,3,,,1,6,,,0,0,,,3
18697,1,5,,,1,4,,,1,4,,,1,2,,,4
18698,1,2,,,1,49,,,1,2,,,1,5,,,4
18699,1,26,,,1,27,,,1,8,,,1,9,,,4
187,1,9,,,1,4,,,1,13,,,1,13,,,4
1870,1,4,,,1,10,,,1,2,,,1,2,,,4
18700,1,1,,,1,3,,,1,4,,,1,4,,,4
18701,1,2,,,1,7,,,1,1,,,1,3,,,4
18702,1,6,,,1,7,,,1,2,,,1,3,,,4
18703,1,11,,,1,10,,,1,46,,,1,7,,,4
18704,1,6,,,1,8,,,1,12,,,1,16,,,4
18705,1,4,,,1,16,,,1,20,,,1,14,,,4
18706,1,4,,,1,3,,,1,1,,,1,3,,,4
18707,1,2,,,1,5,,,1,4,,,1,2,,,4
18708,1,1,,,1,2,,,1,4,,,1,5,,,4
18709,1,10,,,1,9,,,1,3,,,1,5,,,4
1871,1,6,,,1,6,,,1,4,,,1,5,,,4
18710,1,3,,,1,10,,,1,3,,,1,4,,,4
18711,1,48,,,1,5,,,1,4,,,1,6,,,4
18712,1,5,,,1,5,,,1,2,,,1,6,,,4
18713,1,8,,,1,31,,,1,30,,,1,10,,,4
18714,1,6,,,1,6,,,1,11,,,1,2,,,4
18715,1,27,,,1,9,,,1,22,,,1,9,,,4
18716,1,10,,,1,4,,,1,2,,,1,3,,,4
18717,1,13,,,1,28,,,1,3,,,1,9,,,4
18718,1,2,,,1,7,,,1,1,,,1,10,,,4
18719,1,5,,,1,5,,,1,2,,,1,20,,,4
1872,1,4,,,1,4,,,1,12,,,1,8,,,4
18720,1,3,,,1,5,,,1,7,,,1,1,,,4
18721,1,5,,,1,2,,,1,2,,,1,1,,,4
18722,1,4,,,1,1,,,1,2,,,1,2,,,4
18723,1,2,,,1,6,,,1,3,,,1,2,,,4
18724,1,3,,,1,6,,,1,4,,,1,1,,,4
18725,1,12,,,1,19,,,1,7,,,1,6,,,4
18726,1,8,,,1,3,,,1,2,,,1,1,,,4
18727,1,4,,,1,2,,,1,7,,,1,12,,,4
18728,1,8,,,1,16,,,1,7,,,1,9,,,4
18729,1,11,,,1,12,,,1,4,,,1,4,,,4
1873,1,2,,,1,6,,,1,8,,,1,4,,,4
18730,1,2,,,1,7,,,1,1,,,1,3,,,4
18731,1,9,,,1,4,,,1,1,,,1,2,,,4
18732,1,46,,,1,5,,,1,4,,,1,3,,,4
